,country,date,confirmed,fatalities,population_density,median_age,aged_65_older,aged_70_older,population,yearly_change,net_change,density,land_area,migrants,rert_rate,med_age,urban_pop,world_share,r_population
146,Russia,2020-06-25,7105.0,91.0,8.823,39.6,14.178,9.393,0.10146104527921787,0.010416666666666668,0.004578471292846623,0.00034172456999658277,1.0,0.19109222187543856,0.2571428571428572,0.8333333333333334,0.74,0.10124526258798051,145922010.0
147,Russia,2020-06-26,6788.0,176.0,8.823,39.6,14.178,9.393,0.10146104527921787,0.010416666666666668,0.004578471292846623,0.00034172456999658277,1.0,0.19109222187543856,0.2571428571428572,0.8333333333333334,0.74,0.10124526258798051,145922010.0
148,Russia,2020-06-27,6843.0,188.0,8.823,39.6,14.178,9.393,0.10146104527921787,0.010416666666666668,0.004578471292846623,0.00034172456999658277,1.0,0.19109222187543856,0.2571428571428572,0.8333333333333334,0.74,0.10124526258798051,145922010.0
149,Russia,2020-06-28,6784.0,102.0,8.823,39.6,14.178,9.393,0.10146104527921787,0.010416666666666668,0.004578471292846623,0.00034172456999658277,1.0,0.19109222187543856,0.2571428571428572,0.8333333333333334,0.74,0.10124526258798051,145922010.0
150,Russia,2020-06-29,6683.0,92.0,8.823,39.6,14.178,9.393,0.10146104527921787,0.010416666666666668,0.004578471292846623,0.00034172456999658277,1.0,0.19109222187543856,0.2571428571428572,0.8333333333333334,0.74,0.10124526258798051,145922010.0
151,Russia,2020-06-30,6683.0,154.0,8.823,39.6,14.178,9.393,0.10146104527921787,0.010416666666666668,0.004578471292846623,0.00034172456999658277,1.0,0.19109222187543856,0.2571428571428572,0.8333333333333334,0.74,0.10124526258798051,145922010.0
152,Russia,2020-07-01,6550.0,215.0,8.823,39.6,14.178,9.393,0.10146104527921787,0.010416666666666668,0.004578471292846623,0.00034172456999658277,1.0,0.19109222187543856,0.2571428571428572,0.8333333333333334,0.74,0.10124526258798051,145922010.0
153,Russia,2020-07-02,6752.0,147.0,8.823,39.6,14.178,9.393,0.10146104527921787,0.010416666666666668,0.004578471292846623,0.00034172456999658277,1.0,0.19109222187543856,0.2571428571428572,0.8333333333333334,0.74,0.10124526258798051,145922010.0
154,Russia,2020-07-03,6710.0,176.0,8.823,39.6,14.178,9.393,0.10146104527921787,0.010416666666666668,0.004578471292846623,0.00034172456999658277,1.0,0.19109222187543856,0.2571428571428572,0.8333333333333334,0.74,0.10124526258798051,145922010.0
155,Russia,2020-07-04,6623.0,167.0,8.823,39.6,14.178,9.393,0.10146104527921787,0.010416666666666668,0.004578471292846623,0.00034172456999658277,1.0,0.19109222187543856,0.2571428571428572,0.8333333333333334,0.74,0.10124526258798051,145922010.0
